user_id,mss_length,maturity_store_segment
1219,419,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1850"",""1881"",""1962"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""2755"",""3190"",""3196"",""3208"",""3275"",""3276"",""3429"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""A6""]"
1230,312,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1831"",""1846"",""1848"",""1850"",""1881"",""1962"",""1965"",""1967"",""1969"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3196"",""3263"",""3649"",""3670"",""3961"",""A7"",""A12"",""A15""]"
1241,346,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1962"",""1971"",""2004"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""2755"",""3189"",""3191"",""3203"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""3961"",""4024"",""4025"",""4027"",""A7"",""A12"",""A15"",""A16""]"
1245,478,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1834"",""1846"",""1848"",""1850"",""1881"",""1962"",""1965"",""1967"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2248"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""3189"",""3193"",""3204"",""3210"",""3263"",""3275"",""3276"",""3421"",""3429"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""A21"",""A7"",""A12"",""A15"",""A16""]"
1267,358,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1847"",""1849"",""1881"",""1968"",""1971"",""2071"",""2074"",""2078"",""2129"",""2165"",""2167"",""2173"",""2237"",""2248"",""2270"",""2283"",""2291"",""2313"",""2350"",""2456"",""2457"",""2461"",""2465"",""2708"",""2717"",""2726"",""3263"",""3421"",""3429"",""3649"",""3823"",""3824"",""3826"",""3829"",""3830"",""4025"",""4027"",""4110"",""A20"",""A21"",""A7"",""A14"",""A15"",""A16""]"
1276,248,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2449"",""2457"",""2708"",""2726"",""3190"",""3194"",""3258"",""3263"",""3829"",""A20"",""A5"",""A13"",""A15""]"
1317,414,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1965"",""1968"",""1971"",""2071"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2248"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2452"",""2457"",""2708"",""2717"",""2726"",""2753"",""2769"",""2771"",""2772"",""3263"",""3276"",""3421"",""3429"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""4024"",""4025"",""4027"",""4110"",""A20"",""A21"",""A7"",""A14"",""A15"",""A16""]"
1319,394,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1847"",""1849"",""1881"",""1962"",""1968"",""1970"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2313"",""2350"",""2447"",""2457"",""2461"",""2480"",""2708"",""2717"",""2726"",""2771"",""3263"",""3275"",""3421"",""3423"",""3428"",""3429"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""4024"",""4025"",""4027"",""4110"",""A3"",""A7"",""A13"",""A15""]"
1320,379,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1968"",""1971"",""2013"",""2075"",""2077"",""2078"",""2129"",""2165"",""2173"",""2174"",""2237"",""2248"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2447"",""2457"",""2461"",""2480"",""2717"",""2726"",""2770"",""2771"",""3263"",""3275"",""3421"",""3429"",""3670"",""3824"",""3826"",""3829"",""4027"",""4030"",""4110"",""A20"",""A21"",""A7"",""A13"",""A15"",""A16""]"
1337,319,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1850"",""1881"",""1962"",""1965"",""1967"",""1969"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""3190"",""3196"",""3208"",""3263"",""3649"",""3670"",""3829"",""3961"",""A5"",""A12"",""A15""]"
1339,281,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1967"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""3190"",""3196"",""3208"",""3263"",""3649"",""3670"",""3829"",""A20"",""A3"",""A5"",""A13"",""A15""]"
1340,355,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1831"",""1846"",""1848"",""1850"",""1881"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2266"",""2270"",""2283"",""2291"",""2313"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""3190"",""3194"",""3207"",""3275"",""3649"",""3670"",""3829"",""3961"",""3982"",""4003"",""4025"",""4027"",""A7"",""A11""]"
1363,270,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1962"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2449"",""2457"",""2461"",""2480"",""2708"",""2726"",""3190"",""3194"",""3263"",""3670"",""3829"",""A7"",""A12"",""A15""]"
1386,159,"[""1277"",""1496"",""1881"",""2004"",""2013"",""2074"",""2129"",""2165"",""2173"",""2237"",""2266"",""2270"",""2291"",""2292"",""2312"",""2313"",""2708"",""2727"",""3190"",""3196"",""3829"",""A7"",""A12""]"
1431,355,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1849"",""1881"",""1962"",""1967"",""1971"",""2004"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""3190"",""3194"",""3207"",""3275"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""4024"",""4025"",""4027"",""A7"",""A12""]"
1434,368,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1967"",""1969"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2450"",""2457"",""2717"",""2726"",""2769"",""2771"",""2772"",""3421"",""3423"",""3428"",""3429"",""3823"",""3824"",""3826"",""3830"",""4024"",""4025"",""4027"",""4111"",""A7"",""A14"",""A15""]"
1450,403,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1962"",""1965"",""1967"",""1971"",""2013"",""2074"",""2129"",""2165"",""2166"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""2771"",""3190"",""3196"",""3208"",""3275"",""3421"",""3429"",""3494"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3830"",""3961"",""4024"",""4025"",""4027"",""A7"",""A12"",""A15""]"
1458,423,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1831"",""1848"",""1849"",""1881"",""1882"",""1962"",""1965"",""1971"",""2004"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2312"",""2313"",""2350"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""2727"",""2754"",""3189"",""3193"",""3204"",""3275"",""3276"",""3493"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3830"",""4024"",""4025"",""4027"",""4110"",""A7"",""A12"",""A15"",""A16""]"
1463,367,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1850"",""1881"",""1968"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2270"",""2283"",""2313"",""2350"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""2771"",""3421"",""3423"",""3428"",""3429"",""3649"",""3670"",""3822"",""3824"",""3826"",""3829"",""3830"",""4025"",""4027"",""4110"",""A20"",""A7"",""A14"",""A15""]"
1515,304,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1881"",""1965"",""1967"",""1969"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3194"",""3207"",""3263"",""3649"",""3670"",""3829"",""A20"",""A7"",""A13"",""A15""]"
1528,226,"[""1168"",""1277"",""1496"",""1881"",""1882"",""2013"",""2243"",""2249"",""2270"",""2312"",""2313"",""2350"",""2708"",""2717"",""2769"",""2771"",""3429"",""3822"",""3823"",""3824"",""3826"",""3830"",""4024"",""4025"",""4027"",""4110"",""A20"",""A7"",""A14"",""A15"",""A16"",""key_account""]"
1530,344,"[""1190"",""1277"",""1329"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1882"",""1968"",""1971"",""2071"",""2074"",""2075"",""2077"",""2078"",""2129"",""2165"",""2167"",""2173"",""2174"",""2243"",""2248"",""2266"",""2270"",""2283"",""2312"",""2313"",""2350"",""2456"",""2457"",""2717"",""2769"",""2770"",""2771"",""3258"",""3421"",""3824"",""3826"",""4025"",""4028"",""4110"",""A3"",""A7"",""A14"",""A15"",""A16""]"
1562,351,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1970"",""2013"",""2074"",""2075"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2248"",""2266"",""2270"",""2281"",""2283"",""2291"",""2312"",""2313"",""2350"",""2456"",""2457"",""2708"",""2717"",""2769"",""2771"",""2772"",""3190"",""3196"",""3208"",""3258"",""3429"",""3824"",""4025"",""4028"",""4111"",""A3"",""A7"",""A14"",""A15"",""A16"",""key_account""]"
1570,397,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1849"",""1881"",""1962"",""1967"",""1969"",""1971"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2313"",""2350"",""2461"",""2465"",""2480"",""2708"",""2726"",""2770"",""3190"",""3194"",""3207"",""3275"",""3276"",""3429"",""3494"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3830"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""A6"",""A15""]"
1578,381,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1968"",""1971"",""2004"",""2074"",""2077"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2450"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""3275"",""3276"",""3421"",""3429"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3830"",""4024"",""4025"",""4027"",""4111"",""A20"",""A7"",""A14"",""A16""]"
1587,394,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1882"",""1968"",""1969"",""1971"",""2013"",""2074"",""2076"",""2077"",""2129"",""2165"",""2167"",""2173"",""2243"",""2248"",""2266"",""2270"",""2283"",""2313"",""2350"",""2452"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2771"",""2772"",""3421"",""3429"",""3494"",""3649"",""3670"",""3823"",""3824"",""3826"",""3830"",""4024"",""4025"",""4027"",""4110"",""A20"",""A7"",""A14"",""A15"",""A16""]"
1646,329,"[""1168"",""1189"",""1277"",""1333"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1967"",""1970"",""2071"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2243"",""2270"",""2283"",""2312"",""2313"",""2350"",""2452"",""2457"",""2717"",""2769"",""2771"",""3421"",""3429"",""3822"",""3824"",""3826"",""3829"",""3830"",""4025"",""4027"",""4110"",""A20"",""A3"",""A7"",""A14"",""A15"",""A16""]"
1647,367,"[""1189"",""1277"",""1333"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1967"",""1970"",""2071"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2248"",""2270"",""2283"",""2291"",""2312"",""2350"",""2452"",""2457"",""2717"",""2769"",""2771"",""3421"",""3422"",""3823"",""3824"",""3826"",""3829"",""3830"",""4025"",""4027"",""4110"",""A20"",""A3"",""A7"",""A14"",""A15"",""A16"",""Loyalty_Insurance_Registered""]"
1650,452,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1849"",""1881"",""1962"",""1969"",""1971"",""1991"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""2770"",""2771"",""3275"",""3276"",""3421"",""3423"",""3428"",""3429"",""3493"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3830"",""3961"",""4003"",""4024"",""4025"",""4027"",""4110"",""A7"",""A12"",""A15""]"
1668,404,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1831"",""1848"",""1849"",""1881"",""1962"",""1967"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""2770"",""3190"",""3196"",""3208"",""3275"",""3276"",""3429"",""3649"",""3670"",""3823"",""3824"",""3826"",""3830"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""4110"",""A6"",""A15""]"
1682,363,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1969"",""1971"",""2071"",""2074"",""2077"",""2129"",""2165"",""2167"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2312"",""2313"",""2350"",""2451"",""2457"",""2708"",""2717"",""2726"",""2772"",""3421"",""3423"",""3429"",""3823"",""3824"",""3826"",""3830"",""4025"",""4027"",""4111"",""A20"",""A7"",""A14"",""A15"",""Loyalty_Insurance_Registered""]"
1716,395,"[""1168"",""1190"",""1277"",""1329"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1849"",""1881"",""1965"",""1967"",""1969"",""1971"",""2071"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2312"",""2350"",""2454"",""2457"",""2461"",""2480"",""2708"",""2717"",""2726"",""2771"",""2772"",""3275"",""3423"",""3428"",""3429"",""3670"",""3823"",""3824"",""3826"",""3830"",""4024"",""4025"",""4027"",""4110"",""A20"",""A7"",""A14"",""A15""]"
1725,298,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1831"",""1846"",""1848"",""1850"",""1881"",""1965"",""1967"",""1969"",""1971"",""2004"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3196"",""3649"",""3670"",""A20"",""A7"",""A13""]"
1731,422,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1881"",""1965"",""1967"",""1969"",""1971"",""2071"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2243"",""2266"",""2270"",""2283"",""2313"",""2350"",""2455"",""2457"",""2461"",""2480"",""2708"",""2717"",""2771"",""3189"",""3195"",""3205"",""3263"",""3275"",""3276"",""3429"",""3495"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""4024"",""4025"",""4027"",""4110"",""A20"",""A7"",""A14"",""A15"",""A16""]"
1732,270,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1965"",""1969"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2461"",""2480"",""2708"",""2726"",""2769"",""3263"",""3670"",""A20"",""A5"",""A13""]"
1735,422,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1847"",""1849"",""1881"",""1962"",""1968"",""1971"",""2071"",""2074"",""2077"",""2078"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2350"",""2455"",""2457"",""2717"",""2726"",""2769"",""2771"",""3263"",""3275"",""3276"",""3421"",""3429"",""3824"",""3826"",""3829"",""3830"",""4024"",""4025"",""4027"",""4110"",""A20"",""A21"",""A3"",""A7"",""A14"",""A15"",""A16"",""Loyalty_Insurance_Registered""]"
1740,380,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1881"",""1967"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2249"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""3429"",""3494"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""4024"",""4025"",""4027"",""A20"",""A7"",""A14"",""A15"",""A16"",""key_account""]"
1744,416,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1967"",""1969"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2453"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""3190"",""3196"",""3208"",""3275"",""3276"",""3421"",""3423"",""3428"",""3429"",""3649"",""3670"",""3823"",""3824"",""3826"",""3830"",""4024"",""4025"",""4027"",""A20"",""A7"",""A14"",""A15""]"
1767,386,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1962"",""1971"",""2013"",""2075"",""2078"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2248"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2450"",""2457"",""2461"",""2480"",""2726"",""2769"",""2771"",""3189"",""3195"",""3205"",""3211"",""3275"",""3276"",""3429"",""3670"",""3822"",""3824"",""3826"",""4025"",""4027"",""4110"",""A3"",""A7"",""A12"",""A15"",""A16""]"
1789,332,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1881"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3194"",""3649"",""3670"",""3829"",""A7"",""A12"",""A15"",""A16""]"
1790,410,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1881"",""1962"",""1965"",""1967"",""1971"",""1991"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""2755"",""3190"",""3192"",""3275"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""A7"",""A12"",""A15""]"
1795,367,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1831"",""1848"",""1849"",""1881"",""1968"",""1971"",""2004"",""2074"",""2078"",""2129"",""2167"",""2173"",""2174"",""2237"",""2243"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2456"",""2457"",""2461"",""2480"",""2708"",""2717"",""2726"",""2771"",""3423"",""3429"",""3670"",""3824"",""3826"",""3829"",""3830"",""4024"",""4025"",""4027"",""4110"",""A20"",""A7"",""A13"",""A15""]"
1840,359,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1882"",""1962"",""1965"",""1968"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2248"",""2266"",""2270"",""2283"",""2313"",""2350"",""2451"",""2457"",""2708"",""2717"",""2771"",""3263"",""3275"",""3276"",""3421"",""3422"",""3824"",""3826"",""3829"",""3830"",""4025"",""4027"",""4110"",""A21"",""A7"",""A14"",""A15"",""A16""]"
1915,388,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1849"",""1881"",""1967"",""1971"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2708"",""2717"",""2726"",""3263"",""3275"",""3276"",""3423"",""3429"",""3649"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""4024"",""4025"",""4027"",""4110"",""A20"",""A7"",""A13"",""A15""]"
